CD_MUN,SIGLA_UF,NM_MUN,NM_MUN_NORM,lat,long
4306809,RS,Encantado,ENCANTADO,-29.21295738881028,-51.92182724901341
4306908,RS,Encruzilhada do Sul,ENCRUZILHADA DO SUL,-30.63002405593816,-52.67217931070584
4306924,RS,Engenho Velho,ENGENHO VELHO,-27.68477255087123,-52.908728451161444
4306932,RS,Entre-Ijuís,ENTREIJUIS,-28.459549361708568,-54.30187233094968
4306957,RS,Entre Rios do Sul,ENTRE RIOS DO SUL,-27.519029061645718,-52.72688590703949
4306973,RS,Erebango,EREBANGO,-27.829225780287096,-52.31848011016437
4307005,RS,Erechim,ERECHIM,-27.643244850524464,-52.25745165461165
4307054,RS,Ernestina,ERNESTINA,-28.420671282947108,-52.55439268514843
4307104,RS,Herval,HERVAL,-32.02090550221133,-53.401481856541544
4307203,RS,Erval Grande,ERVAL GRANDE,-27.35139053366047,-52.58085189656347
4307302,RS,Erval Seco,ERVAL SECO,-27.514063237028356,-53.5187218695918
4307401,RS,Esmeralda,ESMERALDA,-28.037618471302398,-51.17004369925714
4307450,RS,Esperança do Sul,ESPERANCA DO SUL,-27.328222048499832,-54.009138114282436
4307500,RS,Espumoso,ESPUMOSO,-28.86412004411085,-52.827159937385844
4307559,RS,Estação,ESTACAO,-27.928544174609634,-52.29024547208428
4307609,RS,Estância Velha,ESTANCIA VELHA,-29.647604372858165,-51.18821132549405
4307708,RS,Esteio,ESTEIO,-29.851747273173814,-51.17679724469755
4307807,RS,Estrela,ESTRELA,-29.50882178113911,-51.91987984800637
4307815,RS,Estrela Velha,ESTRELA VELHA,-29.224025719860084,-53.178280556034615
4307831,RS,Eugênio de Castro,EUGENIO DE CASTRO,-28.565557947381997,-54.245023576518655
4307864,RS,Fagundes Varela,FAGUNDES VARELA,-28.88657901053966,-51.71748732234105
4307906,RS,Farroupilha,FARROUPILHA,-29.2098657997847,-51.36593405197693
4308003,RS,Faxinal do Soturno,FAXINAL DO SOTURNO,-29.557933749615344,-53.462883464743214
4308052,RS,Faxinalzinho,FAXINALZINHO,-27.375295151981977,-52.67618916176404
4308078,RS,Fazenda Vilanova,FAZENDA VILANOVA,-29.589125272815334,-51.83853820309167
4308102,RS,Feliz,FELIZ,-29.455176082895605,-51.28487557574592
4308201,RS,Flores da Cunha,FLORES DA CUNHA,-29.031528398883705,-51.22113598983984
4308250,RS,Floriano Peixoto,FLORIANO PEIXOTO,-27.857823830441042,-52.045339355702154
4308300,RS,Fontoura Xavier,FONTOURA XAVIER,-29.00855025466496,-52.37796872679642
4308409,RS,Formigueiro,FORMIGUEIRO,-29.975461414237845,-53.50620680903859
4308433,RS,Forquetinha,FORQUETINHA,-29.38851307977239,-52.12577763825502
4308458,RS,Fortaleza dos Valos,FORTALEZA DOS VALOS,-28.895123827216242,-53.275883984069495
4308508,RS,Frederico Westphalen,FREDERICO WESTPHALEN,-27.3405159060668,-53.35985249902209
4308607,RS,Garibaldi,GARIBALDI,-29.240826441263565,-51.58225640703931
4308656,RS,Garruchos,GARRUCHOS,-28.233861716557918,-55.53868933863947
4308706,RS,Gaurama,GAURAMA,-27.598695803549386,-52.11551586304492
4308805,RS,General Câmara,GENERAL CAMARA,-29.86536707116818,-51.91629447633775
4308854,RS,Gentil,GENTIL,-28.386202588559012,-52.03957883009796
4308904,RS,Getúlio Vargas,GETULIO VARGAS,-27.85210804718056,-52.18054157328526
4309001,RS,Giruá,GIRUA,-28.030002728075235,-54.2991096115324
4309050,RS,Glorinha,GLORINHA,-29.88645989389927,-50.770681339138
4309100,RS,Gramado,GRAMADO,-29.386046966069987,-50.89686595698494
4309126,RS,Gramado dos Loureiros,GRAMADO DOS LOUREIROS,-27.445687350326658,-52.91491570467086
4309159,RS,Gramado Xavier,GRAMADO XAVIER,-29.288989969410352,-52.60068276928157
4309209,RS,Gravataí,GRAVATAI,-29.889472904474818,-50.947046480488375
4309258,RS,Guabiju,GUABIJU,-28.577607457194837,-51.65978958552076
4309308,RS,Guaíba,GUAIBA,-30.177316364883886,-51.4341946526227
4309407,RS,Guaporé,GUAPORE,-28.855000202136804,-51.904379633945716
4309506,RS,Guarani das Missões,GUARANI DAS MISSOES,-28.167954626974108,-54.58645239021774
4309555,RS,Harmonia,HARMONIA,-29.545665375774355,-51.42631343555501
4309571,RS,Herveiras,HERVEIRAS,-29.44150938272246,-52.669354740856626
4309605,RS,Horizontina,HORIZONTINA,-27.59028087145489,-54.29870308938294
4309654,RS,Hulha Negra,HULHA NEGRA,-31.447733389062037,-53.88947681789767
4309704,RS,Humaitá,HUMAITA,-27.574209838682343,-53.97989545665614
4309753,RS,Ibarama,IBARAMA,-29.4182602998066,-53.166144707847636
4309803,RS,Ibiaçá,IBIACA,-28.102109863712936,-51.78752373484019
4309902,RS,Ibiraiaras,IBIRAIARAS,-28.37952522463418,-51.627222067414586
4309951,RS,Ibirapuitã,IBIRAPUITA,-28.625171546789776,-52.442765779666104
4310009,RS,Ibirubá,IBIRUBA,-28.59496180173875,-53.1723348820046
4310108,RS,Igrejinha,IGREJINHA,-29.56074782896588,-50.794752422983514
4310207,RS,Ijuí,IJUI,-28.320449021736305,-53.89488259992852
4310306,RS,Ilópolis,ILOPOLIS,-28.932382559111502,-52.13238359995978
4310330,RS,Imbé,IMBE,-29.93062670011523,-50.1177148167041
4310363,RS,Imigrante,IMIGRANTE,-29.344793647279786,-51.77423425168286
4310405,RS,Independência,INDEPENDENCIA,-27.901193868058886,-54.18044488101559
4310413,RS,Inhacorá,INHACORA,-27.90250803011567,-54.03055053020943
4310439,RS,Ipê,IPE,-28.717328597523224,-51.299250395033006
4310462,RS,Ipiranga do Sul,IPIRANGA DO SUL,-27.93115078840303,-52.41856190503364
4310504,RS,Iraí,IRAI,-27.249336767536683,-53.241557185766325
4310538,RS,Itaara,ITAARA,-29.576947807832976,-53.76203890099618
4310553,RS,Itacurubi,ITACURUBI,-28.809997966088414,-55.26732543280793
4310579,RS,Itapuca,ITAPUCA,-28.775739080018475,-52.1955673326612
4310603,RS,Itaqui,ITAQUI,-29.21373363526219,-56.17566029177825
4310652,RS,Itati,ITATI,-29.462210731429845,-50.16425525540075
4310702,RS,Itatiba do Sul,ITATIBA DO SUL,-27.356181729281193,-52.47745857979704
4310751,RS,Ivorá,IVORA,-29.51357080583254,-53.58363306166721
4310801,RS,Ivoti,IVOTI,-29.580648789594076,-51.15704320817947
4310850,RS,Jaboticaba,JABOTICABA,-27.62954600429286,-53.26411177512345
4310876,RS,Jacuizinho,JACUIZINHO,-29.03509862148791,-53.014328352700275
4310900,RS,Jacutinga,JACUTINGA,-27.78665952562528,-52.54716945989284
4311007,RS,Jaguarão,JAGUARAO,-32.40995774798528,-53.335938635371036
4311106,RS,Jaguari,JAGUARI,-29.458464593632737,-54.64782861455368
4311122,RS,Jaquirana,JAQUIRANA,-28.94817659232191,-50.361158731594024
4311130,RS,Jari,JARI,-29.29148308506511,-54.29804652921735
4311155,RS,Jóia,JOIA,-28.76654377772502,-54.15479602251599
4311205,RS,Júlio de Castilhos,JULIO DE CASTILHOS,-29.258435281537338,-53.65244376525855
4311239,RS,Lagoa Bonita do Sul,LAGOA BONITA DO SUL,-29.502506457417645,-53.04172541435377
4311254,RS,Lagoão,LAGOAO,-29.23810688162615,-52.78748140768162
4311270,RS,Lagoa dos Três Cantos,LAGOA DOS TRES CANTOS,-28.570945043800947,-52.834132031599864
4311304,RS,Lagoa Vermelha,LAGOA VERMELHA,-28.226421137081847,-51.501698681447856
4311403,RS,Lajeado,LAJEADO,-29.443521782196697,-52.00726673753311
4311429,RS,Lajeado do Bugre,LAJEADO DO BUGRE,-27.70327339862339,-53.206029091481476
4311502,RS,Lavras do Sul,LAVRAS DO SUL,-30.772080549814913,-54.153605844945254
4311601,RS,Liberato Salzano,LIBERATO SALZANO,-27.549524587705786,-53.063874514810195
4311627,RS,Lindolfo Collor,LINDOLFO COLLOR,-29.582602821814195,-51.21962605811051
4311643,RS,Linha Nova,LINHA NOVA,-29.459679228261425,-51.21548400693295
4311700,RS,Machadinho,MACHADINHO,-27.587003171917765,-51.67394653963323
4311718,RS,Maçambará,MACAMBARA,-29.066190209613325,-55.774961683944035
4311734,RS,Mampituba,MAMPITUBA,-29.2623681740648,-50.0030652869296
4311759,RS,Manoel Viana,MANOEL VIANA,-29.42837970770544,-55.556906045793745
4311775,RS,Maquiné,MAQUINE,-29.635580735420525,-50.20839543277705
4311791,RS,Maratá,MARATA,-29.548172560647945,-51.55028293606541
4311809,RS,Marau,MARAU,-28.45520515448807,-52.26868156253235
4311908,RS,Marcelino Ramos,MARCELINO RAMOS,-27.478514800428474,-51.95064670807467
4311981,RS,Mariana Pimentel,MARIANA PIMENTEL,-30.313975984749174,-51.58429850367551
4312005,RS,Mariano Moro,MARIANO MORO,-27.342492169559414,-52.1683764661554
4312054,RS,Marques de Souza,MARQUES DE SOUZA,-29.289316667921955,-52.148787394402305
4312104,RS,Mata,MATA,-29.53753741057201,-54.46789447512328
4312138,RS,Mato Castelhano,MATO CASTELHANO,-28.277646316080897,-52.198881912953176
4312153,RS,Mato Leitão,MATO LEITAO,-29.52481706230343,-52.13617322052375
4312179,RS,Mato Queimado,MATO QUEIMADO,-28.24301870028582,-54.65656653077894
4312203,RS,Maximiliano de Almeida,MAXIMILIANO DE ALMEIDA,-27.60388057831496,-51.81545200161799
4312252,RS,Minas do Leão,MINAS DO LEAO,-30.07472356051982,-52.07791461595269
4312302,RS,Miraguaí,MIRAGUAI,-27.49042300451715,-53.74557395646003
4312351,RS,Montauri,MONTAURI,-28.66982696156748,-52.050188574676184
4312377,RS,Monte Alegre dos Campos,MONTE ALEGRE DOS CAMPOS,-28.700229940072315,-50.80508568262768
4312385,RS,Monte Belo do Sul,MONTE BELO DO SUL,-29.140366363700256,-51.65167487242376
4312401,RS,Montenegro,MONTENEGRO,-29.710093071016093,-51.50296992194828
4312427,RS,Mormaço,MORMACO,-28.693759369640603,-52.661877232440354
4312443,RS,Morrinhos do Sul,MORRINHOS DO SUL,-29.337589634091785,-49.9541994284578
4312450,RS,Morro Redondo,MORRO REDONDO,-31.63714885025848,-52.63774797542043
4312476,RS,Morro Reuter,MORRO REUTER,-29.52217140661879,-51.05143991756749
4312500,RS,Mostardas,MOSTARDAS,-30.85427811842443,-50.729052753349556
4312609,RS,Muçum,MUCUM,-29.14040343898665,-51.815582469179674
4312617,RS,Muitos Capões,MUITOS CAPOES,-28.38495106488681,-51.22964823063675
4312625,RS,Muliterno,MULITERNO,-28.326969740750773,-51.77690469775705
4312658,RS,Não-Me-Toque,NAOMETOQUE,-28.459398943407994,-52.824921414548804
4312674,RS,Nicolau Vergueiro,NICOLAU VERGUEIRO,-28.520783812397873,-52.448366336038596
4312708,RS,Nonoai,NONOAI,-27.369501578479095,-52.85725072965482
4312757,RS,Nova Alvorada,NOVA ALVORADA,-28.70800906427983,-52.171417027384045
4312807,RS,Nova Araçá,NOVA ARACA,-28.651233502243286,-51.74633041019207
4312906,RS,Nova Bassano,NOVA BASSANO,-28.72599963654487,-51.754132840318974
4312955,RS,Nova Boa Vista,NOVA BOA VISTA,-27.996819008317686,-52.97951833591612
4313003,RS,Nova Bréscia,NOVA BRESCIA,-29.222071377961093,-52.03526445347989
4313011,RS,Nova Candelária,NOVA CANDELARIA,-27.595262368341754,-54.12545485803243
4313037,RS,Nova Esperança do Sul,NOVA ESPERANCA DO SUL,-29.403339061653522,-54.821540600502736
4313060,RS,Nova Hartz,NOVA HARTZ,-29.585481061407613,-50.89920850585456
4313086,RS,Nova Pádua,NOVA PADUA,-29.000991905419124,-51.315893979340466
4313102,RS,Nova Palma,NOVA PALMA,-29.433322635814754,-53.41623938577947
4313201,RS,Nova Petrópolis,NOVA PETROPOLIS,-29.372083067360524,-51.08511205159
4313300,RS,Nova Prata,NOVA PRATA,-28.76072554323903,-51.60822777535376
4313334,RS,Nova Ramada,NOVA RAMADA,-28.076181899991383,-53.70367440379557
4313359,RS,Nova Roma do Sul,NOVA ROMA DO SUL,-28.9889025466401,-51.40863053219587
4313375,RS,Nova Santa Rita,NOVA SANTA RITA,-29.84434929911353,-51.288560475556515
4313391,RS,Novo Cabrais,NOVO CABRAIS,-29.760144977644526,-52.99549030331699
4313409,RS,Novo Hamburgo,NOVO HAMBURGO,-29.734751523788418,-51.04904350152528
4313425,RS,Novo Machado,NOVO MACHADO,-27.544897976695513,-54.53729718639977
4313441,RS,Novo Tiradentes,NOVO TIRADENTES,-27.56181373490154,-53.16712181240063
4313466,RS,Novo Xingu,NOVO XINGU,-27.7442572123174,-53.05848297569308
4313490,RS,Novo Barreiro,NOVO BARREIRO,-27.899529747845204,-53.11598618397691
4313508,RS,Osório,OSORIO,-29.915894019531457,-50.26753118258428
4313607,RS,Paim Filho,PAIM FILHO,-27.722063601392932,-51.78037078156883
4313656,RS,Palmares do Sul,PALMARES DO SUL,-30.362369638398686,-50.44921373579976
4313706,RS,Palmeira das Missões,PALMEIRA DAS MISSOES,-27.940006401141144,-53.382291649367446
4313805,RS,Palmitinho,PALMITINHO,-27.32781612025621,-53.58784636688798
4313904,RS,Panambi,PANAMBI,-28.329550533499233,-53.50742664905877
4313953,RS,Pantano Grande,PANTANO GRANDE,-30.257757457740265,-52.37095951235144
4314001,RS,Paraí,PARAI,-28.600301587838523,-51.788350138364066
4314027,RS,Paraíso do Sul,PARAISO DO SUL,-29.696252526333176,-53.1213097269119
4314035,RS,Pareci Novo,PARECI NOVO,-29.61016440716536,-51.423117858658145
4314050,RS,Parobé,PAROBE,-29.659182979970712,-50.856131202873016
4314068,RS,Passa Sete,PASSA SETE,-29.438867056223724,-52.86956727290319
4314076,RS,Passo do Sobrado,PASSO DO SOBRADO,-29.759303324914107,-52.24514507867195
4314100,RS,Passo Fundo,PASSO FUNDO,-28.26888970160368,-52.45249573089878
4314134,RS,Paulo Bento,PAULO BENTO,-27.709617944874243,-52.39469386416315
4314159,RS,Paverama,PAVERAMA,-29.56926614488776,-51.72835015520834
4314175,RS,Pedras Altas,PEDRAS ALTAS,-31.838973752430704,-53.691278471281834
4314209,RS,Pedro Osório,PEDRO OSORIO,-31.959730379675463,-52.87250221259875
4314308,RS,Pejuçara,PEJUCARA,-28.453837430885876,-53.59373196186491
4314407,RS,Pelotas,PELOTAS,-31.581114000596035,-52.341200671071284
4314423,RS,Picada Café,PICADA CAFE,-29.46069677610694,-51.10913526107241
4314456,RS,Pinhal,PINHAL,-27.528956282182868,-53.2350580358513
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,-27.8535810149286,-51.219409831131685
4314472,RS,Pinhal Grande,PINHAL GRANDE,-29.291459599505416,-53.3356318439627
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,-27.221684522465054,-53.63430129913387
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,-31.40492578711907,-53.41341658510509
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,-29.092948086365485,-51.461690397747425
4314555,RS,Pirapó,PIRAPO,-28.06522372978816,-55.244427195546734
4314605,RS,Piratini,PIRATINI,-31.438631079681624,-53.10323558229047
4314704,RS,Planalto,PLANALTO,-27.335690560065675,-53.077955366609544
4314753,RS,Poço das Antas,POCO DAS ANTAS,-29.44607669771348,-51.640804141454296
4314779,RS,Pontão,PONTAO,-28.036289661068814,-52.6412529267133
4314787,RS,Ponte Preta,PONTE PRETA,-27.65480598838482,-52.50622106972653
4314803,RS,Portão,PORTAO,-29.701012591370816,-51.24867414228984
4314902,RS,Porto Alegre,PORTO ALEGRE,-30.095316473256588,-51.16453236420641
4315008,RS,Porto Lucena,PORTO LUCENA,-27.850705031244647,-54.959188101968806
4315057,RS,Porto Mauá,PORTO MAUA,-27.591936930179433,-54.65718137180118
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,-27.754563848233527,-54.891118935551056
4315107,RS,Porto Xavier,PORTO XAVIER,-27.93201983666154,-55.14316439049743
4315131,RS,Pouso Novo,POUSO NOVO,-29.15799285482761,-52.22865321427995
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,-29.524274171179407,-51.174339461253844
4315156,RS,Progresso,PROGRESSO,-29.224265267377067,-52.318927706922224
4315172,RS,Protásio Alves,PROTASIO ALVES,-28.736944988666153,-51.48730612171001
4315206,RS,Putinga,PUTINGA,-29.033687294196728,-52.14288832081455
4315305,RS,Quaraí,QUARAI,-30.279467521476274,-56.15303061019329
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,-27.84272907418707,-52.47129444081836
4315321,RS,Quevedos,QUEVEDOS,-29.309640363245475,-54.0654908840054
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,-28.756920896506053,-53.1168687941796
4315404,RS,Redentora,REDENTORA,-27.570138253193136,-53.63168398718442
4315453,RS,Relvado,RELVADO,-29.1232880207417,-52.065257028610446
4315503,RS,Restinga Sêca,RESTINGA SECA,-29.817359779875353,-53.34391073689006
4315552,RS,Rio dos Índios,RIO DOS INDIOS,-27.2528384340802,-52.87973822805276
4315602,RS,Rio Grande,RIO GRANDE,-32.217510438957525,-52.4035127562563
4315701,RS,Rio Pardo,RIO PARDO,-30.02276997011018,-52.43693842029347
4315750,RS,Riozinho,RIOZINHO,-29.615816739824016,-50.39986352974832
4315800,RS,Roca Sales,ROCA SALES,-29.256749264745018,-51.82931180222578
4315909,RS,Rodeio Bonito,RODEIO BONITO,-27.46339346176853,-53.170621907206154
4315958,RS,Rolador,ROLADOR,-28.254896074380373,-54.83439442357197
4316006,RS,Rolante,ROLANTE,-29.629048094480066,-50.54999968316888
4316105,RS,Ronda Alta,RONDA ALTA,-27.81104382486463,-52.749609798566524
4316204,RS,Rondinha,RONDINHA,-27.83247519735573,-52.893077298543155
4316303,RS,Roque Gonzales,ROQUE GONZALES,-28.05958505447525,-55.08803015103855
4316402,RS,Rosário do Sul,ROSARIO DO SUL,-30.32593486874815,-55.11296507262304
4316428,RS,Sagrada Família,SAGRADA FAMILIA,-27.707931912747394,-53.13197963167902
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,-28.38678785639354,-53.09442440995193
4316451,RS,Salto do Jacuí,SALTO DO JACUI,-29.068243228472657,-53.25421879182226
4316477,RS,Salvador das Missões,SALVADOR DAS MISSOES,-28.099742698984336,-54.831673280505825
4316501,RS,Salvador do Sul,SALVADOR DO SUL,-29.457729138158882,-51.53545018194799
4316600,RS,Sananduva,SANANDUVA,-27.957234400254443,-51.80035578552468
4316709,RS,Santa Bárbara do Sul,SANTA BARBARA DO SUL,-28.37385765499256,-53.28455397289613
4316733,RS,Santa Cecília do Sul,SANTA CECILIA DO SUL,-28.18132184324276,-51.8984810451098
4316758,RS,Santa Clara do Sul,SANTA CLARA DO SUL,-29.45327792627144,-52.13229287379043
4316808,RS,Santa Cruz do Sul,SANTA CRUZ DO SUL,-29.646230119804684,-52.40717532584314
4316907,RS,Santa Maria,SANTA MARIA,-29.784921404870335,-53.825036883742015
4316956,RS,Santa Maria do Herval,SANTA MARIA DO HERVAL,-29.47586070201414,-50.96908619735277
4316972,RS,Santa Margarida do Sul,SANTA MARGARIDA DO SUL,-30.371059527920128,-54.09771763514258
4317004,RS,Santana da Boa Vista,SANTANA DA BOA VISTA,-30.817059224848045,-53.17688639564146
4317103,RS,Sant'Ana do Livramento,SANTANA DO LIVRAMENTO,-30.738384588590424,-55.562293780497946
4317202,RS,Santa Rosa,SANTA ROSA,-27.86441521662453,-54.49700444281098
4317251,RS,Santa Tereza,SANTA TEREZA,-29.163687408612795,-51.710960413035814
4317301,RS,Santa Vitória do Palmar,SANTA VITORIA DO PALMAR,-33.16314918415812,-53.00663351704287
4317400,RS,Santiago,SANTIAGO,-29.12720017887753,-54.79626541015292
4317509,RS,Santo Ângelo,SANTO ANGELO,-28.250488810238956,-54.297748067262454
4317558,RS,Santo Antônio do Palma,SANTO ANTONIO DO PALMA,-28.49560400677,-52.008639623764445
4317608,RS,Santo Antônio da Patrulha,SANTO ANTONIO DA PATRULHA,-29.872752225005563,-50.559192312387644
4317707,RS,Santo Antônio das Missões,SANTO ANTONIO DAS MISSOES,-28.493955398951385,-55.4260361862093
4317756,RS,Santo Antônio do Planalto,SANTO ANTONIO DO PLANALTO,-28.36509417280882,-52.68146704810899
4317806,RS,Santo Augusto,SANTO AUGUSTO,-27.90308090141651,-53.75581507186075
4317905,RS,Santo Cristo,SANTO CRISTO,-27.79836245038506,-54.71099986608208
4317954,RS,Santo Expedito do Sul,SANTO EXPEDITO DO SUL,-27.923067139155137,-51.66122453259129
4318002,RS,São Borja,SAO BORJA,-28.746688417546878,-55.7965757996139
4318051,RS,São Domingos do Sul,SAO DOMINGOS DO SUL,-28.538326452143846,-51.86782664253971
4318101,RS,São Francisco de Assis,SAO FRANCISCO DE ASSIS,-29.447789610589094,-55.13129166318977
4318200,RS,São Francisco de Paula,SAO FRANCISCO DE PAULA,-29.20229024599702,-50.5564829826104
4318309,RS,São Gabriel,SAO GABRIEL,-30.30526673377797,-54.36542521532197
4318408,RS,São Jerônimo,SAO JERONIMO,-30.29060075388509,-51.91191522987181
4318424,RS,São João da Urtiga,SAO JOAO DA URTIGA,-27.797654589141143,-51.83473676347733
4318432,RS,São João do Polêsine,SAO JOAO DO POLESINE,-29.642095686596623,-53.470477940729545
4318440,RS,São Jorge,SAO JORGE,-28.498322655331492,-51.71566738001847
4318457,RS,São José das Missões,SAO JOSE DAS MISSOES,-27.79482149730921,-53.131698116589824
4318465,RS,São José do Herval,SAO JOSE DO HERVAL,-29.06500390237396,-52.27466036157129
4318481,RS,São José do Hortêncio,SAO JOSE DO HORTENCIO,-29.535555543702277,-51.25758491720149
4318499,RS,São José do Inhacorá,SAO JOSE DO INHACORA,-27.73836999664892,-54.12412668806603
4318507,RS,São José do Norte,SAO JOSE DO NORTE,-31.76367429012784,-51.665815079936245
4318606,RS,São José do Ouro,SAO JOSE DO OURO,-27.772383170081316,-51.56030434676504
4318614,RS,São José do Sul,SAO JOSE DO SUL,-29.54799066049725,-51.48606211561844
4318622,RS,São José dos Ausentes,SAO JOSE DOS AUSENTES,-28.64859645928576,-49.96169493961801
4318705,RS,São Leopoldo,SAO LEOPOLDO,-29.755330294339736,-51.14485000449558
4318804,RS,São Lourenço do Sul,SAO LOURENCO DO SUL,-31.23448476664273,-52.12255475158876
4318903,RS,São Luiz Gonzaga,SAO LUIZ GONZAGA,-28.41846558560298,-54.890921054370565
4319000,RS,São Marcos,SAO MARCOS,-28.963022633227975,-51.06509099182218
4319109,RS,São Martinho,SAO MARTINHO,-27.729047234182886,-53.9532376284175
4319125,RS,São Martinho da Serra,SAO MARTINHO DA SERRA,-29.47480811726653,-53.88627845955361
4319158,RS,São Miguel das Missões,SAO MIGUEL DAS MISSOES,-28.6727989163025,-54.521627544638385
4319208,RS,São Nicolau,SAO NICOLAU,-28.203052424042077,-55.2481718309971
4319307,RS,São Paulo das Missões,SAO PAULO DAS MISSOES,-27.9887994925537,-54.975291242071044
4319356,RS,São Pedro da Serra,SAO PEDRO DA SERRA,-29.419147183878028,-51.50624820267758
4319364,RS,São Pedro das Missões,SAO PEDRO DAS MISSOES,-27.779707206407235,-53.23767537178734
4319372,RS,São Pedro do Butiá,SAO PEDRO DO BUTIA,-28.123486506398976,-54.89491399897544
4319406,RS,São Pedro do Sul,SAO PEDRO DO SUL,-29.611382258985486,-54.2380032297695
4319505,RS,São Sebastião do Caí,SAO SEBASTIAO DO CAI,-29.589425343575513,-51.33717324893712
4319604,RS,São Sepé,SAO SEPE,-30.175737028841972,-53.61982368526906
4319703,RS,São Valentim,SAO VALENTIM,-27.553783776610906,-52.559485974778866
4319711,RS,São Valentim do Sul,SAO VALENTIM DO SUL,-29.05680091299923,-51.76098672743948
4319737,RS,São Valério do Sul,SAO VALERIO DO SUL,-27.821053721604777,-53.90869328456844
4319752,RS,São Vendelino,SAO VENDELINO,-29.382402155291707,-51.372486716450254
4319802,RS,São Vicente do Sul,SAO VICENTE DO SUL,-29.70958261330303,-54.75422370649403
4319901,RS,Sapiranga,SAPIRANGA,-29.61414729164811,-50.99572086705266
4320008,RS,Sapucaia do Sul,SAPUCAIA DO SUL,-29.823353407523243,-51.133709117793764
4320107,RS,Sarandi,SARANDI,-27.94132881144495,-52.89630221332462
4320206,RS,Seberi,SEBERI,-27.501061352048588,-53.36263735151019
4320230,RS,Sede Nova,SEDE NOVA,-27.641126327491303,-53.95315799127814
4320263,RS,Segredo,SEGREDO,-29.31216611100291,-52.92962996203676
4320305,RS,Selbach,SELBACH,-28.66861124640242,-52.97862748336895
4320321,RS,Senador Salgado Filho,SENADOR SALGADO FILHO,-28.02882826150387,-54.536799789665174
4320354,RS,Sentinela do Sul,SENTINELA DO SUL,-30.625293045487908,-51.60768649727743
4320404,RS,Serafina Corrêa,SERAFINA CORREA,-28.701568512480957,-51.93367610872235
4320453,RS,Sério,SERIO,-29.395095396266115,-52.243415723635664
4320503,RS,Sertão,SERTAO,-28.009858510648698,-52.314071276825594
4320552,RS,Sertão Santana,SERTAO SANTANA,-30.46684439209426,-51.62999832566877
4320578,RS,Sete de Setembro,SETE DE SETEMBRO,-28.145150070169166,-54.46010362358781
4320602,RS,Severiano de Almeida,SEVERIANO DE ALMEIDA,-27.41545341286203,-52.11139193734494
4320651,RS,Silveira Martins,SILVEIRA MARTINS,-29.633393258067915,-53.570202499096844
4320677,RS,Sinimbu,SINIMBU,-29.444913299691724,-52.568977626740654
4320701,RS,Sobradinho,SOBRADINHO,-29.405570132703716,-53.02600640161124
4320800,RS,Soledade,SOLEDADE,-28.83915973836949,-52.5371225292933
4320859,RS,Tabaí,TABAI,-29.667072977226074,-51.73095611811363
4320909,RS,Tapejara,TAPEJARA,-28.058531369858883,-52.010783316629805
4321006,RS,Tapera,TAPERA,-28.661376610424753,-52.86156834506021
4321105,RS,Tapes,TAPES,-30.663819355137868,-51.44131105621348
4321204,RS,Taquara,TAQUARA,-29.67013739193001,-50.76199322003819
4321303,RS,Taquari,TAQUARI,-29.744778479584866,-51.831532052136254
4321329,RS,Taquaruçu do Sul,TAQUARUCU DO SUL,-27.40840872989996,-53.485828897342074
4321352,RS,Tavares,TAVARES,-31.28857715459783,-51.07475994556468
4321402,RS,Tenente Portela,TENENTE PORTELA,-27.372590120660913,-53.7640955704395
4321436,RS,Terra de Areia,TERRA DE AREIA,-29.601954310583647,-50.06643133089786
4321451,RS,Teutônia,TEUTONIA,-29.47185337656111,-51.777944355125385
4321469,RS,Tio Hugo,TIO HUGO,-28.582003646972222,-52.598277885604084
4321477,RS,Tiradentes do Sul,TIRADENTES DO SUL,-27.368257478848562,-54.12095025248984
4321493,RS,Toropi,TOROPI,-29.470425578584887,-54.29877396831105
4321501,RS,Torres,TORRES,-29.328351008587653,-49.809700917852254
4321600,RS,Tramandaí,TRAMANDAI,-30.028205791048833,-50.221985993432675
4321626,RS,Travesseiro,TRAVESSEIRO,-29.28267673135283,-52.087564332724945
4321634,RS,Três Arroios,TRES ARROIOS,-27.492572659723088,-52.180162581617424
4321667,RS,Três Cachoeiras,TRES CACHOEIRAS,-29.474434807099097,-49.96318869420954
4321709,RS,Três Coroas,TRES COROAS,-29.482411910254772,-50.77890470420165
4321808,RS,Três de Maio,TRES DE MAIO,-27.73158518000534,-54.26535855221072
4321832,RS,Três Forquilhas,TRES FORQUILHAS,-29.428480706267756,-50.08538177803256
4321857,RS,Três Palmeiras,TRES PALMEIRAS,-27.61713941751176,-52.83735378212026
4321907,RS,Três Passos,TRES PASSOS,-27.44101593950051,-53.92927733037606
4321956,RS,Trindade do Sul,TRINDADE DO SUL,-27.527740223597945,-52.8990247496171
4322004,RS,Triunfo,TRIUNFO,-29.844726792075445,-51.571111212169484
